ZEIT;AA  _TEM;AA  _ETP;AA  _IZP;AA  _TRA;AA  _EVA;AA  _ETA;AA  _SCH;AA  _NIE;AA  _NEF;AA  _QOB;AA  _QBA;AA  _QIN;AA  _1AB;AA  _BOF;AE  _TEM;AE  _ETP;AE  _IZP;AE  _TRA;AE  _EVA;AE  _ETA;AE  _SCH;AE  _NIE;AE  _NEF;AE  _QOB;AE  _QBA;AE  _QIN;AE  _1AB;AE  _BOF;AB  _TEM;AB  _ETP;AB  _IZP;AB  _TRA;AB  _EVA;AB  _ETA;AB  _SCH;AB  _NIE;AB  _NEF;AB  _QOB;AB  _QBA;AB  _QIN;AB  _1AB;AB  _BOF;AC  _TEM;AC  _ETP;AC  _IZP;AC  _TRA;AC  _EVA;AC  _ETA;AC  _SCH;AC  _NIE;AC  _NEF;AC  _QOB;AC  _QBA;AC  _QIN;AC  _1AB;AC  _BOF;AD  _TEM;AD  _ETP;AD  _IZP;AD  _TRA;AD  _EVA;AD  _ETA;AD  _SCH;AD  _NIE;AD  _NEF;AD  _QOB;AD  _QBA;AD  _QIN;AD  _1AB;AD  _BOF;S0  _1ZU;S0  _1AB;S0  _WSP;S0  _  v;S1  _1ZU;S1  _1AB;S1  _WSP;S1  _  v;S2  _1ZU;S2  _1AB;S2  _WSP;S2  _  v;S3  _1ZU;S3  _1AB;S3  _WSP;S3  _  v
18.12.1966 00:00;4.594;0.147;0;0;0;0.147;0;3.883;0.971;0.152;0.084;0;0.237;0;4.594;0.147;0;0;0;0.147;0;8.928;2.232;0.214;0.066;0;0.28;0;4.594;0.147;0;0;0;0.147;0;13.494;3.373;0.239;0.054;0;0.293;0;4.594;0.147;0;0;0;0.147;0;13.082;3.27;0.435;0.102;0;0.537;0;4.594;0.147;0;0;0;0.147;0;7.311;1.828;0.357;0.112;0;0.469;0;0.469;0.499;0;            NaN;1.329;0.74;0;            NaN;1.021;0.588;0;            NaN;0.825;0.884;0;            NaN
19.12.1966 00:00;4.588;0.132;0;0;0;0.132;0;10.141;2.535;0.249;0.084;0;0.333;0;4.588;0.132;0;0;0;0.132;0;16.102;4.026;0.324;0.066;0;0.39;0;4.588;0.132;0;0;0;0.132;0;21.306;5.327;0.346;0.054;0;0.4;0;4.588;0.132;0;0;0;0.132;0;20.888;5.222;0.626;0.102;0;0.728;0;4.588;0.132;0;0;0;0.132;0;15.812;3.953;0.506;0.112;0;0.618;0;0.618;0.469;0;            NaN;1.598;1.329;0;            NaN;1.72;1.021;0;            NaN;1.354;0.825;0;            NaN
20.12.1966 00:00;2.612;0.147;0;0;0;0.147;0;9.84;2.46;0.281;0.084;0;0.365;0;2.612;0.147;0;0;0;0.147;0;12.921;3.23;0.307;0.066;0;0.373;0;2.612;0.147;0;0;0;0.147;0;15.731;3.933;0.318;0.054;0;0.373;0;2.612;0.147;0;0;0;0.147;0;15.474;3.868;0.593;0.102;0;0.695;0;2.612;0.147;0;0;0;0.147;0;12.163;3.041;0.497;0.112;0;0.609;0;0.609;0.618;0;            NaN;1.685;1.598;0;            NaN;1.971;1.72;0;            NaN;2.085;1.354;0;            NaN
21.12.1966 00:00;0.15;0.125;0;0;0;0.125;0;3.577;0.894;0.151;0.084;0;0.235;0;0.15;0.125;0;0;0;0.125;0;4.494;1.124;0.153;0.066;0;0.219;0;0.15;0.125;0;0;0;0.125;0;5.344;1.336;0.166;0.054;0;0.22;0;0.15;0.125;0;0;0;0.125;0;5.261;1.315;0.324;0.102;0;0.427;0;0.15;0.125;0;0;0;0.125;0;4.29;1.072;0.272;0.112;0;0.384;0;0.384;0.609;0;            NaN;1.256;1.685;0;            NaN;1.904;1.971;0;            NaN;2.206;2.085;0;            NaN
22.12.1966 00:00;1.188;0.138;0;0;0;0.138;0;3.746;0.937;0.111;0.084;0;0.196;0;1.188;0.138;0;0;0;0.138;0;4.761;1.19;0.111;0.066;0;0.177;0;1.188;0.138;0;0;0;0.138;0;5.575;1.394;0.11;0.054;0;0.164;0;1.188;0.138;0;0;0;0.138;0;5.528;1.382;0.209;0.102;0;0.311;0;1.188;0.138;0;0;0;0.138;0;4.836;1.209;0.191;0.112;0;0.303;0;0.303;0.384;0;            NaN;0.859;1.256;0;            NaN;1.433;1.904;0;            NaN;2.1;2.206;0;            NaN
23.12.1966 00:00;3.512;0.172;0;0;0;0.172;0;7.413;1.853;0.185;0.084;0;0.27;0;3.512;0.172;0;0;0;0.172;0;9.711;2.428;0.19;0.066;0;0.257;0;3.512;0.172;0;0;0;0.172;0;11.738;2.934;0.179;0.054;0;0.234;0;3.512;0.172;0;0;0;0.172;0;11.568;2.892;0.325;0.102;0;0.427;0;3.512;0.172;0;0;0;0.172;0;12.916;3.229;0.387;0.112;0;0.499;0;0.499;0.303;0;            NaN;0.964;0.859;0;            NaN;1.116;1.433;0;            NaN;1.702;2.1;0;            NaN
24.12.1966 00:00;2.412;0.148;0;0;0;0.148;0;14.782;3.695;0.366;0.084;0;0.451;0;2.412;0.148;0;0;0;0.148;0;21.385;5.346;0.412;0.066;0;0.479;0;2.412;0.148;0;0;0;0.148;0;26.656;6.664;0.397;0.054;0;0.451;0;2.412;0.148;0;0;0;0.148;0;26.368;6.592;0.715;0.102;0;0.818;0;2.412;0.148;0;0;0;0.148;0;23.659;5.915;0.748;0.112;0;0.86;0;0.86;0.499;0;            NaN;1.767;0.964;0;            NaN;1.443;1.116;0;            NaN;1.567;1.702;0;            NaN
25.12.1966 00:00;0.087;0.137;0;0;0;0.137;0;6.39;1.597;0.242;0.084;0;0.326;0;0.087;0.137;0;0;0;0.137;0;9.274;2.319;0.274;0.066;0;0.34;0;0.087;0.137;0;0;0;0.137;0;11.462;2.866;0.292;0.054;0;0.347;0;0.087;0.137;0;0;0;0.137;0;11.376;2.844;0.56;0.102;0;0.662;0;0.087;0.137;0;0;0;0.137;0;9.822;2.455;0.536;0.112;0;0.648;0;0.648;0.86;0;            NaN;1.869;1.767;0;            NaN;2.107;1.443;0;            NaN;1.769;1.567;0;            NaN
26.12.1966 00:00;-2.388;0.164;0;0;0;0.164;3.665;0.403;0;0.055;0.084;0;0.139;0;-2.388;0.164;0;0;0;0.164;4.801;0.528;0;0.061;0.066;0;0.127;0;-2.388;0.164;0;0;0;0.164;5.398;0.594;0;0.081;0.054;0;0.135;0;-2.388;0.164;0;0;0;0.164;5.455;0.6;0;0.174;0.102;0;0.276;0;-2.388;0.164;0;0;0;0.164;5.54;0.609;0;0.152;0.112;0;0.264;0;0.264;0.648;0;            NaN;1.06;1.869;0;            NaN;1.996;2.107;0;            NaN;2.246;1.769;0;            NaN
27.12.1966 00:00;-1.138;0.145;0;0;0;0.145;27.415;2.612;0;0.005;0.084;0;0.089;0;-1.138;0.145;0;0;0;0.145;21.239;1.808;0;0.005;0.066;0;0.072;0;-1.138;0.145;0;0;0;0.145;17.273;1.306;0;0.009;0.054;0;0.063;0;-1.138;0.145;0;0;0;0.145;17.205;1.293;0;0.023;0.102;0;0.125;0;-1.138;0.145;0;0;0;0.145;16.29;1.183;0;0.018;0.112;0;0.13;0;0.13;0.264;0;            NaN;0.452;1.06;0;            NaN;1.131;1.996;0;            NaN;2.085;2.246;0;            NaN
28.12.1966 00:00;1.588;0.116;0;0;0;0.116;0;1.717;1.183;0.1;0.084;0;0.185;0;1.588;0.116;0;0;0;0.116;0;1.516;0.963;0.065;0.066;0;0.131;0;1.588;0.116;0;0;0;0.116;0;1.35;0.812;0.04;0.054;0;0.095;0;1.588;0.116;0;0;0;0.116;0;1.357;0.812;0.072;0.102;0;0.174;0;1.588;0.116;0;0;0;0.116;0;1.411;0.801;0.081;0.112;0;0.193;0;0.193;0.13;0;            NaN;0.399;0.452;0;            NaN;0.583;1.131;0;            NaN;1.316;2.085;0;            NaN
29.12.1966 00:00;5.838;0.132;0;0;0;0.132;0;13.943;3.486;0.327;0.084;0;0.412;0;5.838;0.132;0;0;0;0.132;0;19.208;4.802;0.342;0.066;0;0.409;0;5.838;0.132;0;0;0;0.132;0;22.962;5.741;0.302;0.054;0;0.356;0;5.838;0.132;0;0;0;0.132;0;22.893;5.723;0.537;0.102;0;0.64;0;5.838;0.132;0;0;0;0.132;0;21.166;5.292;0.567;0.112;0;0.679;0;0.679;0.193;0;            NaN;1.188;0.399;0;            NaN;0.808;0.583;0;            NaN;0.995;1.316;0;            NaN
30.12.1966 00:00;3.138;0.128;0;0;0;0.128;0;12.471;3.118;0.363;0.084;0;0.447;0;3.138;0.128;0;0;0;0.128;0;14.679;3.67;0.35;0.066;0;0.416;0;3.138;0.128;0;0;0;0.128;0;16.606;4.152;0.33;0.054;0;0.384;0;3.138;0.128;0;0;0;0.128;0;16.455;4.114;0.617;0.102;0;0.72;0;3.138;0.128;0;0;0;0.128;0;13.366;3.342;0.58;0.112;0;0.692;0;0.692;0.679;0;            NaN;1.783;1.188;0;            NaN;1.605;0.808;0;            NaN;1.255;0.995;0;            NaN
31.12.1966 00:00;3.675;0.116;0;0;0;0.116;0;10.751;2.688;0.323;0.084;0;0.408;0;3.675;0.116;0;0;0;0.116;0;15.721;3.93;0.352;0.066;0;0.418;0;3.675;0.116;0;0;0;0.116;0;19.306;4.827;0.345;0.054;0;0.399;0;3.675;0.116;0;0;0;0.116;0;19.226;4.806;0.644;0.102;0;0.747;0;3.675;0.116;0;0;0;0.116;0;16.483;4.121;0.601;0.112;0;0.713;0;0.713;0.692;0;            NaN;1.837;1.783;0;            NaN;2.201;1.605;0;            NaN;2.012;1.255;0;            NaN
01.01.1967 00:00;2.463;0.137;0;0;0;0.137;0;3.597;0.899;0.159;0.084;0;0.243;0;2.463;0.137;0;0;0;0.137;0;5.922;1.48;0.191;0.066;0;0.257;0;2.463;0.137;0;0;0;0.137;0;7.537;1.884;0.209;0.054;0;0.263;0;2.463;0.137;0;0;0;0.137;0;7.525;1.881;0.408;0.102;0;0.51;0;2.463;0.137;0;0;0;0.137;0;6.757;1.689;0.379;0.112;0;0.491;0;0.491;0.713;0;            NaN;1.485;1.837;0;            NaN;2.094;2.201;0;            NaN;2.445;2.012;0;            NaN
02.01.1967 00:00;-0.25;0.096;0;0;0;0.096;7.438;0.818;0;0.033;0.084;0;0.117;0;-0.25;0.096;0;0;0;0.096;9.83;1.081;0;0.04;0.066;0;0.106;0;-0.25;0.096;0;0;0;0.096;12.159;1.337;0;0.055;0.054;0;0.109;0;-0.25;0.096;0;0;0;0.096;11.909;1.31;0;0.119;0.102;0;0.221;0;-0.25;0.096;0;0;0;0.096;8.25;0.908;0;0.105;0.112;0;0.217;0;0.217;0.491;0;            NaN;0.822;1.485;0;            NaN;1.592;2.094;0;            NaN;2.211;2.445;0;            NaN
03.01.1967 00:00;-1.138;0.103;0;0;0;0.103;75.381;7.474;0;0.003;0.084;0;0.087;0;-1.138;0.103;0;0;0;0.103;90.233;8.844;0;0.003;0.066;0;0.07;0;-1.138;0.103;0;0;0;0.103;105.057;10.219;0;0.006;0.054;0;0.06;0;-1.138;0.103;0;0;0;0.103;103.381;10.062;0;0.015;0.102;0;0.118;0;-1.138;0.103;0;0;0;0.103;87.358;8.702;0;0.012;0.112;0;0.124;0;0.124;0.217;0;            NaN;0.395;0.822;0;            NaN;0.892;1.592;0;            NaN;1.679;2.211;0;            NaN
04.01.1967 00:00;-2.438;0.102;0;0;0;0.102;140.727;7.188;0;0;0.084;0;0.084;0;-2.438;0.102;0;0;0;0.102;171.028;8.887;0;0;0.066;0;0.066;0;-2.438;0.102;0;0;0;0.102;201.08;10.562;0;0;0.054;0;0.054;0;-2.438;0.102;0;0;0;0.102;197.744;10.38;0;0.001;0.102;0;0.103;0;-2.438;0.102;0;0;0;0.102;156.114;7.563;0;0;0.112;0;0.112;0;0.112;0.124;0;            NaN;0.281;0.395;0;            NaN;0.461;0.892;0;            NaN;0.976;1.679;0;            NaN
05.01.1967 00:00;-3.55;0.107;0;0;0;0.107;189.903;5.409;0;0;0.084;0;0.084;0;-3.55;0.107;0;0;0;0.107;231.426;6.644;0;0;0.066;0;0.066;0;-3.55;0.107;0;0;0;0.107;271.648;7.762;0;0;0.054;0;0.054;0;-3.55;0.107;0;0;0;0.107;267.392;7.661;0;0;0.102;0;0.102;0;-3.55;0.107;0;0;0;0.107;205.455;5.427;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.269;0.281;0;            NaN;0.348;0.461;0;            NaN;0.546;0.976;0;            NaN
06.01.1967 00:00;-5.588;0.128;0;0;0;0.128;207.631;1.95;0;0;0.084;0;0.084;0;-5.588;0.128;0;0;0;0.128;254.199;2.505;0;0;0.066;0;0.066;0;-5.588;0.128;0;0;0;0.128;298.352;2.938;0;0;0.054;0;0.054;0;-5.588;0.128;0;0;0;0.128;293.898;2.916;0;0;0.102;0;0.102;0;-5.588;0.128;0;0;0;0.128;226.767;2.344;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.269;0;            NaN;0.335;0.348;0;            NaN;0.432;0.546;0;            NaN
07.01.1967 00:00;-7.363;0.155;0;0;0;0.155;211.409;0.416;0;0;0.084;0;0.084;0;-7.363;0.155;0;0;0;0.155;258.915;0.519;0;0;0.066;0;0.066;0;-7.363;0.155;0;0;0;0.155;303.693;0.587;0;0;0.054;0;0.054;0;-7.363;0.155;0;0;0;0.155;299.239;0.587;0;0;0.102;0;0.102;0;-7.363;0.155;0;0;0;0.155;231.994;0.575;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.42;0.432;0;            NaN
08.01.1967 00:00;-7.869;0.142;0;0;0;0.142;213.67;0.249;0;0;0.084;0;0.084;0;-7.869;0.142;0;0;0;0.142;260.864;0.214;0;0;0.066;0;0.066;0;-7.869;0.142;0;0;0;0.142;305.455;0.194;0;0;0.054;0;0.054;0;-7.869;0.142;0;0;0;0.142;301;0.194;0;0;0.102;0;0.102;0;-7.869;0.142;0;0;0;0.142;233.818;0.201;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.42;0;            NaN
09.01.1967 00:00;-7.831;0.124;0;0;0;0.124;217.307;0.4;0;0;0.084;0;0.084;0;-7.831;0.124;0;0;0;0.124;264.045;0.35;0;0;0.066;0;0.066;0;-7.831;0.124;0;0;0;0.124;308.239;0.306;0;0;0.054;0;0.054;0;-7.831;0.124;0;0;0;0.124;303.784;0.306;0;0;0.102;0;0.102;0;-7.831;0.124;0;0;0;0.124;236.568;0.302;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
10.01.1967 00:00;-6.287;0.157;0;0;0;0.157;223.227;0.651;0;0;0.084;0;0.084;0;-6.287;0.157;0;0;0;0.157;273.449;1.034;0;0;0.066;0;0.066;0;-6.287;0.157;0;0;0;0.157;320.625;1.362;0;0;0.054;0;0.054;0;-6.287;0.157;0;0;0;0.157;315.92;1.335;0;0;0.102;0;0.102;0;-6.287;0.157;0;0;0;0.157;245.801;1.016;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
11.01.1967 00:00;-2.3;0.215;0;0;0;0.215;251.648;3.126;0;0;0.084;0;0.084;0;-2.3;0.215;0;0;0;0.215;306.455;3.631;0;0;0.066;0;0.066;0;-2.3;0.215;0;0;0;0.215;357.614;4.069;0;0;0.054;0;0.054;0;-2.3;0.215;0;0;0;0.215;352.608;4.036;0;0;0.102;0;0.102;0;-2.3;0.215;0;0;0;0.215;279.869;3.747;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
12.01.1967 00:00;-0.25;0.188;0;0;0;0.188;278.699;2.976;0;0;0.084;0;0.084;0;-0.25;0.188;0;0;0;0.188;338.716;3.549;0;0;0.066;0;0.066;0;-0.25;0.188;0;0;0;0.188;394.602;4.069;0;0;0.054;0;0.054;0;-0.25;0.188;0;0;0;0.188;389.199;4.025;0;0;0.102;0;0.102;0;-0.25;0.188;0;0;0;0.188;310.739;3.396;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
13.01.1967 00:00;1.375;0.172;0;0;0;0.172;177.752;2.534;0;0;0.084;0;0.084;0;1.375;0.172;0;0;0;0.172;234.299;3.298;0;0;0.066;0;0.066;0;1.375;0.172;0;0;0;0.172;286.943;4.012;0;0;0.054;0;0.054;0;1.375;0.172;0;0;0;0.172;281.86;3.942;0;0;0.102;0;0.102;0;1.375;0.172;0;0;0;0.172;208.901;2.73;0;0;0.112;0;0.112;0;0.112;0.112;0;            NaN;0.268;0.268;0;            NaN;0.335;0.335;0;            NaN;0.419;0.419;0;            NaN
14.01.1967 00:00;2.412;0.15;0;0;0;0.15;75.355;2.604;1.413;0.12;0.084;0;0.204;0;2.412;0.15;0;0;0;0.15;107.617;3.695;0.142;0.01;0.066;0;0.076;0;2.412;0.15;0;0;0;0.15;149.762;4.819;0;0;0.054;0;0.054;0;2.412;0.15;0;0;0;0.15;145.315;4.684;0;0;0.102;0;0.102;0;2.412;0.15;0;0;0;0.15;92.655;2.792;0.66;0.066;0.112;0;0.178;0;0.178;0.112;0;            NaN;0.268;0.268;0;            NaN;0.344;0.335;0;            NaN;0.539;0.419;0;            NaN
15.01.1967 00:00;1.362;0.112;0;0;0;0.112;42.52;1.008;3.535;0.338;0.084;0;0.422;0;1.362;0.112;0;0;0;0.112;74.751;1.386;3.633;0.247;0.066;0;0.313;0;1.362;0.112;0;0;0;0.112;104.735;1.8;3.036;0.15;0.054;0;0.205;0;1.362;0.112;0;0;0;0.112;101.841;1.743;3.111;0.273;0.102;0;0.375;0;1.362;0.112;0;0;0;0.112;59.762;1.706;3.716;0.403;0.112;0;0.515;0;0.515;0.178;0;            NaN;0.758;0.268;0;            NaN;0.582;0.344;0;            NaN;0.767;0.539;0;            NaN
16.01.1967 00:00;0.525;0.158;0;0;0;0.158;17.188;0.087;2.555;0.317;0.084;0;0.402;0;0.525;0.158;0;0;0;0.158;49.419;0.087;2.555;0.248;0.066;0;0.315;0;0.525;0.158;0;0;0;0.158;79.403;0.094;2.557;0.191;0.054;0;0.245;0;0.525;0.158;0;0;0;0.158;76.509;0.091;2.556;0.36;0.102;0;0.463;0;0.525;0.158;0;0;0;0.158;34.421;0.375;2.628;0.436;0.112;0;0.548;0;0.548;0.515;0;            NaN;1.223;0.758;0;            NaN;1.073;0.582;0;            NaN;0.983;0.767;0;            NaN
17.01.1967 00:00;0.4;0.151;0;0;0;0.151;0;0;1.719;0.226;0.084;0;0.31;0;0.4;0.151;0;0;0;0.151;25.198;0.034;2.431;0.225;0.066;0;0.291;0;0.4;0.151;0;0;0;0.151;55.18;0.069;2.439;0.184;0.054;0;0.239;0;0.4;0.151;0;0;0;0.151;52.286;0.069;2.439;0.349;0.102;0;0.451;0;0.4;0.151;0;0;0;0.151;10.198;0.076;2.441;0.389;0.112;0;0.501;0;0.501;0.548;0;            NaN;1.238;1.223;0;            NaN;1.514;1.073;0;            NaN;1.383;0.983;0;            NaN
18.01.1967 00:00;0.538;0.132;0;0;0;0.132;0;0.034;0;0.055;0.084;0;0.139;0;0.538;0.132;0;0;0;0.132;0;0.593;2.668;0.236;0.066;0;0.302;0;0.538;0.132;0;0;0;0.132;29.705;1.062;2.813;0.199;0.054;0;0.253;0;0.538;0.132;0;0;0;0.132;26.813;1.035;2.806;0.373;0.102;0;0.475;0;0.538;0.132;0;0;0;0.132;0;0.577;1.164;0.246;0.112;0;0.358;0;0.358;0.501;0;            NaN;1.229;1.238;0;            NaN;1.54;1.514;0;            NaN;1.653;1.383;0;            NaN
19.01.1967 00:00;1.769;0.153;0;0;0;0.153;0;0.016;0;0.005;0.084;0;0.09;0;1.769;0.153;0;0;0;0.153;0;0.262;0.066;0.066;0.066;0;0.133;0;1.769;0.153;0;0;0;0.153;0;0.469;3.088;0.22;0.054;0;0.274;0;1.769;0.153;0;0;0;0.153;0;0.456;2.795;0.387;0.102;0;0.489;0;1.769;0.153;0;0;0;0.153;0;0.274;0.069;0.077;0.112;0;0.189;0;0.189;0.358;0;            NaN;1.121;1.229;0;            NaN;1.362;1.54;0;            NaN;1.63;1.653;0;            NaN
20.01.1967 00:00;3.331;0.158;0;0;0;0.158;0;0.192;0;0;0.084;0;0.084;0;3.331;0.158;0;0;0;0.158;0;0.502;0.125;0.016;0.066;0;0.082;0;3.331;0.158;0;0;0;0.158;0;0.688;0.172;0.083;0.054;0;0.137;0;3.331;0.158;0;0;0;0.158;0;0.694;0.174;0.159;0.102;0;0.261;0;3.331;0.158;0;0;0;0.158;0;1.326;0.331;0.045;0.112;0;0.157;0;0.157;0.189;0;            NaN;0.587;1.121;0;            NaN;1.203;1.362;0;            NaN;1.446;1.63;0;            NaN
21.01.1967 00:00;3.8;0.15;0;0;0;0.15;0;1.717;0.429;0.036;0.084;0;0.121;0;3.8;0.15;0;0;0;0.15;0;2.937;0.734;0.052;0.066;0;0.118;0;3.8;0.15;0;0;0;0.15;0;3.819;0.955;0.061;0.054;0;0.115;0;3.8;0.15;0;0;0;0.15;0;3.794;0.949;0.112;0.102;0;0.215;0;3.8;0.15;0;0;0;0.15;0;3.849;0.962;0.112;0.112;0;0.224;0;0.224;0.157;0;            NaN;0.486;0.587;0;            NaN;0.705;1.203;0;            NaN;1.324;1.446;0;            NaN
22.01.1967 00:00;2.081;0.141;0;0;0;0.141;0;0.802;0.201;0.029;0.084;0;0.113;0;2.081;0.141;0;0;0;0.141;0;1.506;0.377;0.041;0.066;0;0.107;0;2.081;0.141;0;0;0;0.141;0;2.075;0.519;0.047;0.054;0;0.101;0;2.081;0.141;0;0;0;0.141;0;2.042;0.51;0.088;0.102;0;0.191;0;2.081;0.141;0;0;0;0.141;0;1.581;0.395;0.085;0.112;0;0.197;0;0.197;0.224;0;            NaN;0.516;0.486;0;            NaN;0.593;0.705;0;            NaN;0.819;1.324;0;            NaN
23.01.1967 00:00;1.3;0.124;0;0;0;0.124;0;2.331;0.583;0.056;0.084;0;0.141;0;1.3;0.124;0;0;0;0.124;0;2.545;0.636;0.052;0.066;0;0.119;0;1.3;0.124;0;0;0;0.124;0;2.556;0.639;0.046;0.054;0;0.1;0;1.3;0.124;0;0;0;0.124;0;2.602;0.65;0.086;0.102;0;0.189;0;1.3;0.124;0;0;0;0.124;0;3.182;0.795;0.104;0.112;0;0.216;0;0.216;0.197;0;            NaN;0.486;0.516;0;            NaN;0.634;0.593;0;            NaN;0.734;0.819;0;            NaN
24.01.1967 00:00;2.331;0.119;0;0;0;0.119;0;1.205;0.301;0.042;0.084;0;0.127;0;2.331;0.119;0;0;0;0.119;0;1.409;0.352;0.038;0.066;0;0.104;0;2.331;0.119;0;0;0;0.119;0;1.475;0.369;0.033;0.054;0;0.088;0;2.331;0.119;0;0;0;0.119;0;1.5;0.375;0.065;0.102;0;0.168;0;2.331;0.119;0;0;0;0.119;0;1.714;0.428;0.082;0.112;0;0.194;0;0.194;0.216;0;            NaN;0.472;0.486;0;            NaN;0.59;0.634;0;            NaN;0.761;0.734;0;            NaN
25.01.1967 00:00;3.625;0.123;0;0;0;0.123;0;5.764;1.441;0.132;0.084;0;0.216;0;3.625;0.123;0;0;0;0.123;0;4.266;1.066;0.08;0.066;0;0.147;0;3.625;0.123;0;0;0;0.123;0;3.35;0.837;0.051;0.054;0;0.106;0;3.625;0.123;0;0;0;0.123;0;3.316;0.829;0.094;0.102;0;0.196;0;3.625;0.123;0;0;0;0.123;0;5.336;1.334;0.159;0.112;0;0.271;0;0.271;0.194;0;            NaN;0.496;0.472;0;            NaN;0.618;0.59;0;            NaN;0.807;0.761;0;            NaN
26.01.1967 00:00;4;0.11;0;0;0;0.11;0;9.545;2.386;0.242;0.084;0;0.327;0;4;0.11;0;0;0;0.11;0;12.023;3.006;0.225;0.066;0;0.291;0;4;0.11;0;0;0;0.11;0;13.469;3.367;0.186;0.054;0;0.24;0;4;0.11;0;0;0;0.11;0;13.549;3.387;0.336;0.102;0;0.439;0;4;0.11;0;0;0;0.11;0;13.173;3.293;0.394;0.112;0;0.506;0;0.506;0.271;0;            NaN;0.949;0.496;0;            NaN;0.787;0.618;0;            NaN;0.945;0.807;0;            NaN
27.01.1967 00:00;4.963;0.12;0;0;0;0.12;0;3.864;0.966;0.151;0.084;0;0.236;0;4.963;0.12;0;0;0;0.12;0;6.696;1.674;0.178;0.066;0;0.245;0;4.963;0.12;0;0;0;0.12;0;8.7;2.175;0.182;0.054;0;0.236;0;4.963;0.12;0;0;0;0.12;0;8.668;2.167;0.345;0.102;0;0.447;0;4.963;0.12;0;0;0;0.12;0;6.171;1.543;0.313;0.112;0;0.425;0;0.425;0.506;0;            NaN;1.189;0.949;0;            NaN;1.194;0.787;0;            NaN;1.023;0.945;0;            NaN
28.01.1967 00:00;6.431;0.131;0;0;0;0.131;0;0.319;0.08;0.04;0.084;0;0.125;0;6.431;0.131;0;0;0;0.131;0;1.016;0.254;0.059;0.066;0;0.125;0;6.431;0.131;0;0;0;0.131;0;1.606;0.402;0.076;0.054;0;0.131;0;6.431;0.131;0;0;0;0.131;0;1.565;0.391;0.155;0.102;0;0.257;0;6.431;0.131;0;0;0;0.131;0;0.599;0.15;0.107;0.112;0;0.219;0;0.219;0.425;0;            NaN;0.812;1.189;0;            NaN;1.314;1.194;0;            NaN;1.318;1.023;0;            NaN
29.01.1967 00:00;7.106;0.182;0;0;0;0.182;0;0;0;0.005;0.084;0;0.09;0;7.106;0.182;0;0;0;0.182;0;0.031;0;0.009;0.066;0;0.076;0;7.106;0.182;0;0;0;0.182;0;0.062;0;0.015;0.054;0;0.07;0;7.106;0.182;0;0;0;0.182;0;0.059;0;0.034;0.102;0;0.136;0;7.106;0.182;0;0;0;0.182;0;0.012;0;0.018;0.112;0;0.13;0;0.13;0.219;0;            NaN;0.425;0.812;0;            NaN;0.887;1.314;0;            NaN;1.404;1.318;0;            NaN
30.01.1967 00:00;8.025;0.195;0;0;0;0.195;0;0;0;0;0.084;0;0.085;0;8.025;0.195;0;0;0;0.195;0;0;0;0.001;0.066;0;0.067;0;8.025;0.195;0;0;0;0.195;0;0;0;0.001;0.054;0;0.056;0;8.025;0.195;0;0;0;0.195;0;0;0;0.004;0.102;0;0.106;0;8.025;0.195;0;0;0;0.195;0;0;0;0.001;0.112;0;0.113;0;0.113;0.13;0;            NaN;0.291;0.425;0;            NaN;0.492;0.887;0;            NaN;0.972;1.404;0;            NaN
31.01.1967 00:00;6.338;0.14;0;0;0;0.14;0;0.461;0.101;0.009;0.084;0;0.093;0;6.338;0.14;0;0;0;0.14;0;0.413;0.085;0.006;0.066;0;0.072;0;6.338;0.14;0;0;0;0.14;0;0.413;0.093;0.005;0.054;0;0.059;0;6.338;0.14;0;0;0;0.14;0;0.406;0.088;0.008;0.102;0;0.11;0;6.338;0.14;0;0;0;0.14;0;0.158;0;0;0.112;0;0.112;0;0.112;0.113;0;            NaN;0.282;0.291;0;            NaN;0.363;0.492;0;            NaN;0.585;0.972;0;            NaN
